Microsoft (R) COFF/PE Dumper Version 8.00.50727.762
Copyright (C) Microsoft Corporation.  All rights reserved.
         67   3B 00052CC2 LdrInitShimEngineDynamic
         68   3C 00001166 LdrInitializeThunk
         69   3D 00012808 LdrLoadAlternateResourceModule
         70   3E 000163C3 LdrLoadDll
         71   3F 00012C63 LdrLockLoaderLock
         72   40 0005B52C LdrProcessRelocationBlock
         73   41 0001CCA3 LdrQueryImageFileExecutionOptions
         74   42 00052A31 LdrQueryProcessModuleInformation
         75   43 00052A51 LdrSetAppCompatDllRedirectionCallback
         76   44 0002221F LdrSetDllManifestProber
         77   45 00023BD8 LdrShutdownProcess
         78   46 00013956 LdrShutdownThread
         79   47 00019951 LdrUnloadAlternateResourceModule
         80   48 0001738B LdrUnloadDll
         81   49 00012D19 LdrUnlockLoaderLock
         82   4A 00030A3C LdrVerifyImageMatchesChecksum
         83   4B 0007E098 NlsAnsiCodePage
         84   4C 0007E0A0 NlsMbCodePageTag
         85   4D 0007E0A8 NlsMbOemCodePageTag
         86   4E 0000CE5E NtAcceptConnectPort
         87   4F 0000CE6E NtAccessCheck
         88   50 0000CE7E NtAccessCheckAndAuditAlarm
         89   51 0000CE8E NtAccessCheckByType
         90   52 0000CE9E NtAccessCheckByTypeAndAuditAlarm
         91   53 0000CEAE NtAccessCheckByTypeResultList
         92   54 0000CEBE NtAccessCheckByTypeResultListAndAuditAlarm
         93   55 0000CECE NtAccessCheckByTypeResultListAndAuditAlarmByHandle
         94   56 0000CEDE NtAddAtom
         95   57 0000CEEE NtAddBootEntry
         96   58 0000CEFE NtAdjustGroupsToken
         97   59 0000CF0E NtAdjustPrivilegesToken
         98   5A 0000CF1E NtAlertResumeThread
         99   5B 0000CF2E NtAlertThread
        100   5C 0000CF3E NtAllocateLocallyUniqueId
        101   5D 0000CF4E NtAllocateUserPhysicalPages
        102   5E 0000CF5E NtAllocateUuids
        103   5F 0000CF6E NtAllocateVirtualMemory
        104   60 0000CF7E NtAreMappedFilesTheSame
        105   61 0000CF8E NtAssignProcessToJobObject
        106   62 0000CF9E NtCallbackReturn
        107   63 0000CFAE NtCancelDeviceWakeupRequest
        108   64 0000CFBE NtCancelIoFile
        109   65 0000CFCE NtCancelTimer
        110   66 0000CFDE NtClearEvent
        111   67 0000CFEE NtClose
        112   68 0000CFFE NtCloseObjectAuditAlarm
        113   69 0000D00E NtCompactKeys
        114   6A 0000D01E NtCompareTokens
        115   6B 0000D02E NtCompleteConnectPort
        116   6C 0000D03E NtCompressKey
        117   6D 0000D04E NtConnectPort
        118   6E 0000D05E NtContinue
        119   6F 0000D06E NtCreateDebugObject
        120   70 0000D07E NtCreateDirectoryObject
        121   71 0000D08E NtCreateEvent
        122   72 0000D09E NtCreateEventPair
        123   73 0000D0AE NtCreateFile
        124   74 0000D0BE NtCreateIoCompletion
        125   75 0000D0CE NtCreateJobObject
        126   76 0000D0DE NtCreateJobSet
        127   77 0000D0EE NtCreateKey
        128   78 0000DFCE NtCreateKeyedEvent
        129   79 0000D0FE NtCreateMailslotFile
        130   7A 0000D10E NtCreateMutant
        131   7B 0000D11E NtCreateNamedPipeFile
        132   7C 0000D12E NtCreatePagingFile
        133   7D 0000D13E NtCreatePort
        134   7E 0000D14E NtCreateProcess
        135   7F 0000D15E NtCreateProcessEx
        136   80 0000D16E NtCreateProfile
        137   81 0000D17E NtCreateSection
        138   82 0000D18E NtCreateSemaphore
        139   83 0000D19E NtCreateSymbolicLinkObject
        140   84 0000D1AE NtCreateThread
        141   85 0000D1BE NtCreateTimer
        142   86 0000D1CE NtCreateToken
        143   87 0000D1DE NtCreateWaitablePort
        144   88 0000121E NtCurrentTeb
        145   89 0000D1EE NtDebugActiveProcess
        146   8A 0000D1FE NtDebugContinue
        147   8B 0000D20E NtDelayExecution
        148   8C 0000D21E NtDeleteAtom
        149   8D 0000D22E NtDeleteBootEntry
        150   8E 0000D23E NtDeleteFile
        151   8F 0000D24E NtDeleteKey
        152   90 0000D25E NtDeleteObjectAuditAlarm
        153   91 0000D26E NtDeleteValueKey
        154   92 0000D27E NtDeviceIoControlFile
        155   93 0000D28E NtDisplayString
        156   94 0000D29E NtDuplicateObject
        157   95 0000D2AE NtDuplicateToken
        158   96 0000D2BE NtEnumerateBootEntries
        159   97 0000D2CE NtEnumerateKey
        160   98 0000D2DE NtEnumerateSystemEnvironmentValuesEx
        161   99 0000D2EE NtEnumerateValueKey
        162   9A 0000D2FE NtExtendSection
        163   9B 0000D30E NtFilterToken
        164   9C 0000D31E NtFindAtom
        165   9D 0000D32E NtFlushBuffersFile
        166   9E 0000D33E NtFlushInstructionCache
        167   9F 0000D34E NtFlushKey
        168   A0 0000D35E NtFlushVirtualMemory
        169   A1 0000D36E NtFlushWriteBuffer
        170   A2 0000D37E NtFreeUserPhysicalPages
        171   A3 0000D38E NtFreeVirtualMemory
        172   A4 0000D39E NtFsControlFile
        173   A5 0000D3AE NtGetContextThread
        174   A6 0000D3BE NtGetDevicePowerState
        175   A7 0000D3CE NtGetPlugPlayEvent
        176   A8 0000D3DE NtGetWriteWatch
        177   A9 0000D3EE NtImpersonateAnonymousToken
        178   AA 0000D3FE NtImpersonateClientOfPort
        179   AB 0000D40E NtImpersonateThread
        180   AC 0000D41E NtInitializeRegistry
        181   AD 0000D42E NtInitiatePowerAction
        182   AE 0000D43E NtIsProcessInJob
        183   AF 0000D44E NtIsSystemResumeAutomatic
        184   B0 0000D45E NtListenPort
        185   B1 0000D46E NtLoadDriver
        187   B2 0000D47E NtLoadKey
        186   B3 0000D48E NtLoadKey2
        188   B4 0000D49E NtLockFile
        189   B5 0000D4AE NtLockProductActivationKeys
        190   B6 0000D4BE NtLockRegistryKey
        191   B7 0000D4CE NtLockVirtualMemory
        192   B8 0000D4DE NtMakePermanentObject
        193   B9 0000D4EE NtMakeTemporaryObject
        194   BA 0000D4FE NtMapUserPhysicalPages
        195   BB 0000D50E NtMapUserPhysicalPagesScatter
        196   BC 0000D51E NtMapViewOfSection
        197   BD 0000D52E NtModifyBootEntry
        198   BE 0000D53E NtNotifyChangeDirectoryFile
        199   BF 0000D54E NtNotifyChangeKey
        200   C0 0000D55E NtNotifyChangeMultipleKeys
        201   C1 0000D56E NtOpenDirectoryObject
        202   C2 0000D57E NtOpenEvent
        203   C3 0000D58E NtOpenEventPair
        204   C4 0000D59E NtOpenFile
        205   C5 0000D5AE NtOpenIoCompletion
        206   C6 0000D5BE NtOpenJobObject
        207   C7 0000D5CE NtOpenKey
        208   C8 0000DFDE NtOpenKeyedEvent
        209   C9 0000D5DE NtOpenMutant
        210   CA 0000D5EE NtOpenObjectAuditAlarm
        211   CB 0000D5FE NtOpenProcess
        212   CC 0000D60E NtOpenProcessToken
        213   CD 0000D61E NtOpenProcessTokenEx
        214   CE 0000D62E NtOpenSection
        215   CF 0000D63E NtOpenSemaphore
        216   D0 0000D64E NtOpenSymbolicLinkObject
        217   D1 0000D65E NtOpenThread
        218   D2 0000D66E NtOpenThreadToken
        219   D3 0000D67E NtOpenThreadTokenEx
        220   D4 0000D68E NtOpenTimer
        221   D5 0000D69E NtPlugPlayControl
        222   D6 0000D6AE NtPowerInformation
        223   D7 0000D6BE NtPrivilegeCheck
        224   D8 0000D6CE NtPrivilegeObjectAuditAlarm
        225   D9 0000D6DE NtPrivilegedServiceAuditAlarm
        226   DA 0000D6EE NtProtectVirtualMemory
        227   DB 0000D6FE NtPulseEvent
        228   DC 0000D70E NtQueryAttributesFile
        229   DD 0000D71E NtQueryBootEntryOrder
        230   DE 0000D72E NtQueryBootOptions
        231   DF 0000D73E NtQueryDebugFilterState
        232   E0 0000D74E NtQueryDefaultLocale
        233   E1 0000D75E NtQueryDefaultUILanguage
        234   E2 0000D76E NtQueryDirectoryFile
        235   E3 0000D77E NtQueryDirectoryObject
        236   E4 0000D78E NtQueryEaFile
        237   E5 0000D79E NtQueryEvent
        238   E6 0000D7AE NtQueryFullAttributesFile
        239   E7 0000D7BE NtQueryInformationAtom
        240   E8 0000D7CE NtQueryInformationFile
        241   E9 0000D7DE NtQueryInformationJobObject
        242   EA 0000D7EE NtQueryInformationPort
        243   EB 0000D7FE NtQueryInformationProcess
        244   EC 0000D80E NtQueryInformationThread
        245   ED 0000D81E NtQueryInformationToken
        246   EE 0000D82E NtQueryInstallUILanguage
        247   EF 0000D83E NtQueryIntervalProfile
        248   F0 0000D84E NtQueryIoCompletion
        249   F1 0000D85E NtQueryKey
        250   F2 0000D86E NtQueryMultipleValueKey
        251   F3 0000D87E NtQueryMutant
        252   F4 0000D88E NtQueryObject
        253   F5 0000D89E NtQueryOpenSubKeys
        254   F6 0000D8AE NtQueryPerformanceCounter
        255   F7 0000E00E NtQueryPortInformationProcess
        256   F8 0000D8BE NtQueryQuotaInformationFile
        257   F9 0000D8CE NtQuerySection
        258   FA 0000D8DE NtQuerySecurityObject
        259   FB 0000D8EE NtQuerySemaphore
        260   FC 0000D8FE NtQuerySymbolicLinkObject
        261   FD 0000D90E NtQuerySystemEnvironmentValue
        262   FE 0000D91E NtQuerySystemEnvironmentValueEx
        263   FF 0000D92E NtQuerySystemInformation
        264  100 0000D93E NtQuerySystemTime
        265  101 0000D94E NtQueryTimer
        266  102 0000D95E NtQueryTimerResolution
        267  103 0000D96E NtQueryValueKey
        268  104 0000D97E NtQueryVirtualMemory
        269  105 0000D98E NtQueryVolumeInformationFile
        270  106 0000D99E NtQueueApcThread
        271  107 0000D9AE NtRaiseException
        272  108 0000D9BE NtRaiseHardError
        273  109 0000D9CE NtReadFile
        274  10A 0000D9DE NtReadFileScatter
        275  10B 0000D9EE NtReadRequestData
        276  10C 0000D9FE NtReadVirtualMemory
        277  10D 0000DA0E NtRegisterThreadTerminatePort
        278  10E 0000DFEE NtReleaseKeyedEvent
        279  10F 0000DA1E NtReleaseMutant
        280  110 0000DA2E NtReleaseSemaphore
        281  111 0000DA3E NtRemoveIoCompletion
        282  112 0000DA4E NtRemoveProcessDebug
        283  113 0000DA5E NtRenameKey
        284  114 0000DA6E NtReplaceKey
        285  115 0000DA7E NtReplyPort
        286  116 0000DA8E NtReplyWaitReceivePort
        287  117 0000DA9E NtReplyWaitReceivePortEx
        288  118 0000DAAE NtReplyWaitReplyPort
        289  119 0000DABE NtRequestDeviceWakeup
        290  11A 0000DACE NtRequestPort
        291  11B 0000DADE NtRequestWaitReplyPort
        292  11C 0000DAEE NtRequestWakeupLatency
        293  11D 0000DAFE NtResetEvent
        294  11E 0000DB0E NtResetWriteWatch
        295  11F 0000DB1E NtRestoreKey
        296  120 0000DB2E NtResumeProcess
        297  121 0000DB3E NtResumeThread
        298  122 0000DB4E NtSaveKey
        299  123 0000DB5E NtSaveKeyEx
        300  124 0000DB6E NtSaveMergedKeys
        301  125 0000DB7E NtSecureConnectPort
        302  126 0000DB8E NtSetBootEntryOrder
        303  127 0000DB9E NtSetBootOptions
        304  128 0000DBAE NtSetContextThread
        305  129 0000DBBE NtSetDebugFilterState
        306  12A 0000DBCE NtSetDefaultHardErrorPort
        307  12B 0000DBDE NtSetDefaultLocale
        308  12C 0000DBEE NtSetDefaultUILanguage
        309  12D 0000DBFE NtSetEaFile
        310  12E 0000DC0E NtSetEvent
        311  12F 0000DC1E NtSetEventBoostPriority
        312  130 0000DC2E NtSetHighEventPair
        313  131 0000DC3E NtSetHighWaitLowEventPair
        314  132 0000DC4E NtSetInformationDebugObject
        315  133 0000DC5E NtSetInformationFile
        316  134 0000DC6E NtSetInformationJobObject
        317  135 0000DC7E NtSetInformationKey
        318  136 0000DC8E NtSetInformationObject
        319  137 0000DC9E NtSetInformationProcess
        320  138 0000DCAE NtSetInformationThread
        321  139 0000DCBE NtSetInformationToken
        322  13A 0000DCCE NtSetIntervalProfile
        323  13B 0000DCDE NtSetIoCompletion
        324  13C 0000DCEE NtSetLdtEntries
        325  13D 0000DCFE NtSetLowEventPair
        326  13E 0000DD0E NtSetLowWaitHighEventPair
        327  13F 0000DD1E NtSetQuotaInformationFile
        328  140 0000DD2E NtSetSecurityObject
        329  141 0000DD3E NtSetSystemEnvironmentValue
        330  142 0000DD4E NtSetSystemEnvironmentValueEx
        331  143 0000DD5E NtSetSystemInformation
        332  144 0000DD6E NtSetSystemPowerState
        333  145 0000DD7E NtSetSystemTime
        334  146 0000DD8E NtSetThreadExecutionState
        335  147 0000DD9E NtSetTimer
        336  148 0000DDAE NtSetTimerResolution
        337  149 0000DDBE NtSetUuidSeed
        338  14A 0000DDCE NtSetValueKey
        339  14B 0000DDDE NtSetVolumeInformationFile
        340  14C 0000DDEE NtShutdownSystem
        341  14D 0000DDFE NtSignalAndWaitForSingleObject
        342  14E 0000DE0E NtStartProfile
        343  14F 0000DE1E NtStopProfile
        344  150 0000DE2E NtSuspendProcess
        345  151 0000DE3E NtSuspendThread
        346  152 0000DE4E NtSystemDebugControl
        347  153 0000DE5E NtTerminateJobObject
        348  154 0000DE6E NtTerminateProcess
        349  155 0000DE7E NtTerminateThread
        350  156 0000DE8E NtTestAlert
        351  157 0000DE9E NtTraceEvent
        352  158 0000DEAE NtTranslateFilePath
        353  159 0000DEBE NtUnloadDriver
        354  15A 0000DECE NtUnloadKey
        355  15B 0000DEDE NtUnloadKeyEx
        356  15C 0000DEEE NtUnlockFile
        357  15D 0000DEFE NtUnlockVirtualMemory
        358  15E 0000DF0E NtUnmapViewOfSection
        359  15F 0000DF1E NtVdmControl
        360  160 0000DF2E NtWaitForDebugEvent
        361  161 0000DFFE NtWaitForKeyedEvent
        362  162 0000DF3E NtWaitForMultipleObjects
        363  163 0000DF4E NtWaitForSingleObject
        364  164 0000DF5E NtWaitHighEventPair
        365  165 0000DF6E NtWaitLowEventPair
        366  166 0000DF7E NtWriteFile
        367  167 0000DF8E NtWriteFileGather
        368  168 0000DF9E NtWriteRequestData
        369  169 0000DFAE NtWriteVirtualMemory
        370  16A 0000DFBE NtYieldExecution
        371  16B 0005C499 PfxFindPrefix
        372  16C 0005C151 PfxInitialize
        373  16D 0005C3B6 PfxInsertPrefix
        374  16E 0005C16F PfxRemovePrefix
          1  16F 00059D2B PropertyLengthAsVariant
        375  170 0002B1B1 RtlAbortRXact
        376  171 00029A19 RtlAbsoluteToSelfRelativeSD
        377  172 0001040D RtlAcquirePebLock
        378  173 0002A096 RtlAcquireResourceExclusive
        379  174 00029FBF RtlAcquireResourceShared
        380  175 00017803 RtlActivateActivationContext
        381  176 0001767D RtlActivateActivationContextEx
        382  177 00001198 RtlActivateActivationContextUnsafeFast
        383  178 0001883B RtlAddAccessAllowedAce
        384  179 00029A49 RtlAddAccessAllowedAceEx
        385  17A 0005C8A3 RtlAddAccessAllowedObjectAce
        386  17B 0002DBEB RtlAddAccessDeniedAce
        387  17C 0005C847 RtlAddAccessDeniedAceEx
        388  17D 0005C8F0 RtlAddAccessDeniedObjectAce
        389  17E 0002B580 RtlAddAce
        390  17F 0002E8BD RtlAddActionToRXact
        391  180 0003472A RtlAddAtomToAtomTable
        392  181 0002E65E RtlAddAttributeActionToRXact
        393  182 0003002D RtlAddAuditAccessAce
        394  183 0005C86B RtlAddAuditAccessAceEx
        395  184 0005C93E RtlAddAuditAccessObjectAce
        396  185 0005C603 RtlAddCompoundAce
        397  186 0005D896 RtlAddRange
        398  187 0000FBD2 RtlAddRefActivationContext
        399  188 000205A1 RtlAddRefMemoryStream
        400  189 00036C2A RtlAddVectoredExceptionHandler
        401  18A 000128A5 RtlAddressInSectionTable
        402  18B 00029A6D RtlAdjustPrivilege
        403  18C 0001888B RtlAllocateAndInitializeSid
        404  18D 00019394 RtlAllocateHandle
        405  18E 000100C4 RtlAllocateHeap
        406  18F 00018199 RtlAnsiCharToUnicodeChar
        407  190 0005F4C8 RtlAnsiStringToUnicodeSize
        408  191 0000EB3B RtlAnsiStringToUnicodeString
        409  192 0005F832 RtlAppendAsciizToString
        410  193 0001D4DD RtlAppendPathElement
        411  194 0005F88D RtlAppendStringToString
        412  195 00014FAF RtlAppendUnicodeStringToString
        413  196 00014F3A RtlAppendUnicodeToString
        414  197 000566E5 RtlApplicationVerifierStop
        415  198 0002E839 RtlApplyRXact
        416  199 0002EDF0 RtlApplyRXactNoFlush
        417  19A 0002A04B RtlAreAllAccessesGranted
        418  19B 00038124 RtlAreAnyAccessesGranted
        419  19C 0005FEB7 RtlAreBitsClear
        420  19D 00026707 RtlAreBitsSet
        422  19E 00060499 RtlAssert
        421  19F 0006028B RtlAssert2
        423  1A0 000606E1 RtlCancelTimer
        424  1A1 0000331A RtlCaptureContext
        425  1A2 000609A1 RtlCaptureStackBackTrace
        426  1A3 000608A1 RtlCaptureStackContext
        427  1A4 00033BC0 RtlCharToInteger
        428  1A5 00013AB3 RtlCheckForOrphanedCriticalSections
        429  1A6 000301C7 RtlCheckProcessParameters
        430  1A7 0002FAB3 RtlCheckRegistryKey
        431  1A8 0002C1CB RtlClearAllBits
        432  1A9 000266C1 RtlClearBits
        433  1AA 0005370D RtlCloneMemoryStream
        434  1AB 0005370D RtlCommitMemoryStream
        435  1AC 000361D7 RtlCompactHeap
        436  1AD 00002B53 RtlCompareMemory
        437  1AE 00002BA3 RtlCompareMemoryUlong
        438  1AF 0005F756 RtlCompareString
        439  1B0 000179A8 RtlCompareUnicodeString
        440  1B1 00062A9D RtlCompressBuffer
        441  1B2 00062CE1 RtlComputeCrc32
        442  1B3 000596CF RtlComputeImportTableHash
        443  1B4 000532FB RtlComputePrivatizedDllName_U
        444  1B5 00024EA5 RtlConsoleMultiByteToUnicodeN
        445  1B6 0002CC10 RtlConvertExclusiveToShared
        446  1B7 00003236 RtlConvertLongToLargeInteger
          2  1B8 00059C93 RtlConvertPropertyToVariant
        447  1B9 0002CBCE RtlConvertSharedToExclusive
        448  1BA 00014C55 RtlConvertSidToUnicodeString
        449  1BB 00053CC0 RtlConvertToAutoInheritSecurityObject
        450  1BC 00053FD2 RtlConvertUiListToApiList
        451  1BD 0000323E RtlConvertUlongToLargeInteger
          3  1BE 00059BF5 RtlConvertVariantToProperty
        452  1BF 0001314C RtlCopyLuid
        453  1C0 0005DDC3 RtlCopyLuidAndAttributesArray
        454  1C1 0005367F RtlCopyMemoryStreamTo
        455  1C2 00053700 RtlCopyOutOfProcessMemoryStreamTo
        456  1C3 0005D0AD RtlCopyRangeList
        457  1C4 0002C3E4 RtlCopySecurityDescriptor
        458  1C5 0001316A RtlCopySid
        459  1C6 0005DC01 RtlCopySidAndAttributesArray
        460  1C7 0002D1DE RtlCopyString
        461  1C8 00014ED9 RtlCopyUnicodeString
        462  1C9 000187E9 RtlCreateAcl
        463  1CA 00020AD5 RtlCreateActivationContext
        464  1CB 0002EEE9 RtlCreateAndSetSD
        465  1CC 0003491A RtlCreateAtomTable
        466  1CD 0006311D RtlCreateBootStatusDataFile
        467  1CE 0002CA99 RtlCreateEnvironment
        468  1CF 00025C82 RtlCreateHeap
        469  1D0 00022E99 RtlCreateProcessParameters
        470  1D1 00054570 RtlCreateQueryDebugBuffer
        471  1D2 00060EF0 RtlCreateRegistryKey
        472  1D3 00018651 RtlCreateSecurityDescriptor
        473  1D4 0005DC95 RtlCreateServiceSid
        474  1D5 000638E9 RtlCreateSystemVolumeInformationFolder
        475  1D6 00022254 RtlCreateTagHeap
        476  1D7 0002CD60 RtlCreateTimer
        477  1D8 0002DB03 RtlCreateTimerQueue
        478  1D9 00013432 RtlCreateUnicodeString
        479  1DA 00013079 RtlCreateUnicodeStringFromAsciiz
        480  1DB 000305AB RtlCreateUserProcess
        481  1DC 0002EE71 RtlCreateUserSecurityObject
        482  1DD 0002DF9A RtlCreateUserThread
        483  1DE 0005B54E RtlCustomCPToUnicodeN
        484  1DF 00031A7D RtlCutoverTimeToSystemTime
        485  1E0 00022DEB RtlDeNormalizeProcessParams
        486  1E1 000178DF RtlDeactivateActivationContext
        487  1E2 000011DD RtlDeactivateActivationContextUnsafeFast
        488  1E3 000604FC RtlDebugPrintTimes
        489  1E4 00013425 RtlDecodePointer
        490  1E5 00018A98 RtlDecodeSystemPointer
        491  1E6 00062B19 RtlDecompressBuffer
        492  1E7 00062B85 RtlDecompressFragment
        493  1E8 00053CD0 RtlDefaultNpAcl
        494  1E9 00024CE1 RtlDelete
        495  1EA 00038151 RtlDeleteAce
        496  1EB 0003407E RtlDeleteAtomFromAtomTable
        497  1EC 0001137A RtlDeleteCriticalSection
        498  1ED 00024C80 RtlDeleteElementGenericTable
        499  1EE 0006423C RtlDeleteElementGenericTableAvl
        500  1EF 00063C54 RtlDeleteNoSplay
        501  1F0 0005DA5E RtlDeleteOwnersRanges
        502  1F1 0005D921 RtlDeleteRange
        503  1F2 00030FFC RtlDeleteRegistryValue
        504  1F3 00023CFB RtlDeleteResource
        505  1F4 0002A1E3 RtlDeleteSecurityObject
        506  1F5 00033462 RtlDeleteTimer
        507  1F6 000606B9 RtlDeleteTimerQueue
        508  1F7 000605B1 RtlDeleteTimerQueueEx
        509  1F8 000315DA RtlDeregisterWait
        510  1F9 000312B2 RtlDeregisterWaitEx
        511  1FA 0005C9D2 RtlDestroyAtomTable
        512  1FB 00023962 RtlDestroyEnvironment
        513  1FC 00023B45 RtlDestroyHandleTable
        514  1FD 000264EE RtlDestroyHeap
        515  1FE 00022DC4 RtlDestroyProcessParameters
        516  1FF 00054658 RtlDestroyQueryDebugBuffer
        517  200 00013B8A RtlDetermineDosPathNameType_U
        518  201 000136D0 RtlDllShutdownInProgress
        519  202 00030ED3 RtlDnsHostNameToComputerName
        520  203 000199D8 RtlDoesFileExists_U
        521  204 0001599B RtlDosApplyFileIsolationRedirection_Ustr
        522  205 000142F5 RtlDosPathNameToNtPathName_U
        523  206 00016FF9 RtlDosSearchPath_U
        524  207 00018C11 RtlDosSearchPath_Ustr
        525  208 0005F446 RtlDowncaseUnicodeChar
        526  209 00029B1A RtlDowncaseUnicodeString
        527  20A 00053724 RtlDumpResource
        528  20B 00020F3B RtlDuplicateUnicodeString
        529  20C 0005CAA9 RtlEmptyAtomTable
        530  20D 000537DD RtlEnableEarlyCriticalSectionEventCreation
        531  20E 000133FF RtlEncodePointer
        532  20F 00018A98 RtlEncodeSystemPointer
        533  210 00003016 RtlEnlargedIntegerMultiply
        534  211 0000302E RtlEnlargedUnsignedDivide
        535  212 00003022 RtlEnlargedUnsignedMultiply
        536  213 00001000 RtlEnterCriticalSection
        537  214 00061889 RtlEnumProcessHeaps
        538  215 00063D5D RtlEnumerateGenericTable
        539  216 00030064 RtlEnumerateGenericTableAvl
        540  217 000642C6 RtlEnumerateGenericTableLikeADirectory
        541  218 0001E314 RtlEnumerateGenericTableWithoutSplaying
        542  219 00030089 RtlEnumerateGenericTableWithoutSplayingAvl
        543  21A 0005F746 RtlEqualComputerName
        544  21B 0002B466 RtlEqualDomainName
        545  21C 0005DD9A RtlEqualLuid
        546  21D 00032F94 RtlEqualPrefixSid
        547  21E 0001824C RtlEqualSid
        548  21F 000135D6 RtlEqualString
        549  220 00012EBB RtlEqualUnicodeString
        550  221 0002EE2E RtlEraseUnicodeString
        551  222 000633D3 RtlExitUserThread
        552  223 000146CA RtlExpandEnvironmentStrings_U
        553  224 000615C9 RtlExtendHeap
        554  225 0000313A RtlExtendedIntegerMultiply
        555  226 0000304E RtlExtendedLargeIntegerDivide
        556  227 000030AA RtlExtendedMagicDivide
        557  228 00002BD3 RtlFillMemory
        558  229 00002C43 RtlFillMemoryUlong
        559  22A 00020E3E RtlFinalReleaseOutOfProcessMemoryStream
        560  22B 00028D0E RtlFindActivationContextSectionGuid
        561  22C 00015511 RtlFindActivationContextSectionString
        562  22D 00015D61 RtlFindCharInUnicodeString
        563  22E 0002635D RtlFindClearBits
        564  22F 00026425 RtlFindClearBitsAndSet
        565  230 0005FB92 RtlFindClearRuns
        566  231 00060034 RtlFindLastBackwardRunClear
        567  232 000601AF RtlFindLeastSignificantBit
        568  233 0005FDD9 RtlFindLongestRunClear
        569  234 00035029 RtlFindMessage
        570  235 00060104 RtlFindMostSignificantBit
        571  236 0005FF3A RtlFindNextForwardRunClear
        572  237 0005D200 RtlFindRange
        573  238 0005F8E1 RtlFindSetBits
        574  239 00060258 RtlFindSetBitsAndClear
        575  23A 00002AF8 RtlFirstEntrySList
        576  23B 000186DA RtlFirstFreeAce
        577  23C 000643F2 RtlFlushSecureMemoryCache
        578  23D 00015019 RtlFormatCurrentUserKeyPath
        579  23E 000293E4 RtlFormatMessage
        580  23F 00010466 RtlFreeAnsiString
        581  240 0001333F RtlFreeHandle
        582  241 0000FF2D RtlFreeHeap
        583  242 0002B4C3 RtlFreeOemString
        584  243 0005CE44 RtlFreeRangeList
