Microsoft (R) COFF/PE Dumper Version 8.00.50727.762
Copyright (C) Microsoft Corporation.  All rights reserved.
         58   39 000BFFF0 EtwEventWriteEndScenario
         59   3A 0002EF70 EtwEventWriteFull
         60   3B 000C00E0 EtwEventWriteStartScenario
         61   3C 000BFD10 EtwEventWriteString
         62   3D 000BFF60 EtwEventWriteTransfer
         63   3E 00006390 EtwGetTraceEnableFlags
         64   3F 000063C0 EtwGetTraceEnableLevel
         65   40 000063F0 EtwGetTraceLoggerHandle
         66   41 000C04B0 EtwLogTraceEvent
         67   42 0002F290 EtwNotificationRegister
         68   43 000325A0 EtwNotificationUnregister
         69   44 000DDD80 EtwProcessPrivateLoggerRequest
         70   45 000BE660 EtwRegisterSecurityProvider
         71   46 0001A2B0 EtwRegisterTraceGuidsA
         72   47 000175E0 EtwRegisterTraceGuidsW
         73   48 000BE4A0 EtwReplyNotification
         74   49 000BF460 EtwSendNotification
         75   4A 000BE4F0 EtwSetMark
         76   4B 000C0270 EtwTraceEventInstance
         77   4C 00005EE0 EtwTraceMessage
         78   4D 00005F10 EtwTraceMessageVa
         79   4E 00032550 EtwUnregisterTraceGuids
         80   4F 0000A880 EtwWriteUMSecurityEvent
         81   50 0009CAC0 EtwpCreateEtwThread
         82   51 000C7B00 EtwpGetCpuSpeed
         83   52 000DED20 EtwpNotificationThread
         84   53 0004614C ExpInterlockedPopEntrySListEnd
         85   54 00046185 ExpInterlockedPopEntrySListEnd8
         86   55 00046141 ExpInterlockedPopEntrySListFault
         87   56 0004616F ExpInterlockedPopEntrySListFault8
         88   57 00046124 ExpInterlockedPopEntrySListResume
         89   58 00046158 ExpInterlockedPopEntrySListResume8
         90   59 00046CBD KiRaiseUserExceptionDispatcher
         91   5A 00046B50 KiUserApcDispatcher
         92   5B 00046C07 KiUserCallbackDispatcher
         93   5C 00046C4A KiUserExceptionDispatcher
         94   5D 00033CD0 LdrAccessResource
         95   5E 0003A450 LdrAddLoadAsDataTable
         96   5F 00042820 LdrAddRefDll
         97   60 00035DA0 LdrDisableThreadCalloutsForDll
         98   61 000ACDA0 LdrEnumResources
         99   62 0003E280 LdrEnumerateLoadedModules
        100   63 00025040 LdrFindEntryForAddress
        101   64 000403F0 LdrFindResourceDirectory_U
        102   65 00042B80 LdrFindResourceEx_U
        103   66 00033CE0 LdrFindResource_U
        104   67 000C3BA0 LdrFlushAlternateResourceModules
        105   68 0004F340 LdrGetDllHandle
        106   69 0004F000 LdrGetDllHandleEx
        107   6A 0009C370 LdrGetFailureData
        108   6B 0003A660 LdrGetFileNameFromLoadAsDataTable
        109   6C 00043DE0 LdrGetKnownDllSectionHandle
        110   6D 0004F690 LdrGetProcedureAddress
        111   6E 0004DD10 LdrGetProcedureAddressEx
        112   6F 000DEEE0 LdrHotPatchRoutine
        113   70 000D45D0 LdrInitShimEngineDynamic
        114   71 000268D0 LdrInitializeThunk
        115   72 00040220 LdrLoadAlternateResourceModule
        116   73 000294E0 LdrLoadAlternateResourceModuleEx
        117   74 00033E30 LdrLoadDll
        118   75 0004D6D0 LdrLockLoaderLock
        119   76 000A2B30 LdrOpenImageFileOptionsKey
        120   77 00043DC0 LdrProcessInitializationComplete
        121   78 0009AAB0 LdrProcessRelocationBlock
        122   79 00043260 LdrQueryImageFileExecutionOptions
        123   7A 00043290 LdrQueryImageFileExecutionOptionsEx
        124   7B 00043320 LdrQueryImageFileKeyOption
        125   7C 000C4370 LdrQueryModuleServiceTags
        126   7D 000A4670 LdrQueryProcessModuleInformation
        127   7E 000C61A0 LdrRegisterDllNotification
        128   7F 0003A7E0 LdrRemoveLoadAsDataTable
        129   80 000E5520 LdrResFindResource
        130   81 00036B70 LdrResFindResourceDirectory
        131   82 000D8120 LdrResRelease
        132   83 00029A60 LdrResSearchResource
        133   84 000C4480 LdrSetAppCompatDllRedirectionCallback
        134   85 0003FDA0 LdrSetDllManifestProber
        135   86 000CEE90 LdrSetMUICacheType
        136   87 00020330 LdrShutdownProcess
        137   88 000181D0 LdrShutdownThread
        138   89 0003A7D0 LdrUnloadAlternateResourceModule
        139   8A 0002AE40 LdrUnloadAlternateResourceModuleEx
        140   8B 00016EE0 LdrUnloadDll
        141   8C 0004D790 LdrUnlockLoaderLock
        142   8D 000C4250 LdrUnregisterDllNotification
        143   8E 000BF3D0 LdrVerifyImageMatchesChecksum
        144   8F 000BF010 LdrVerifyImageMatchesChecksumEx
        145   90 00029900 LdrpResGetMappingSize
        146   91 00015B20 LdrpResGetRCConfig
        147   92 00029620 LdrpResGetResourceDirectory
        148   93 0007E750 MD4Final
        149   94 0007E040 MD4Init
        150   95 0007E5F0 MD4Update
        151   96 0001A080 MD5Final
        152   97 000198B0 MD5Init
        153   98 0001A140 MD5Update
        154   99 001125E2 NlsAnsiCodePage
        155   9A 001125D6 NlsMbCodePageTag
        156   9B 001125D7 NlsMbOemCodePageTag
        157   9C 00047340 NtAcceptConnectPort
        158   9D 00047350 NtAccessCheck
        159   9E 00046FA0 NtAccessCheckAndAuditAlarm
        160   9F 00047360 NtAccessCheckByType
        161   A0 000472A0 NtAccessCheckByTypeAndAuditAlarm
        162   A1 00047370 NtAccessCheckByTypeResultList
        163   A2 00047380 NtAccessCheckByTypeResultListAndAuditAlarm
        164   A3 00047390 NtAccessCheckByTypeResultListAndAuditAlarmByHandle
        165   A4 000473A0 NtAcquireCMFViewOwnership
        166   A5 00047180 NtAddAtom
        167   A6 000473B0 NtAddBootEntry
        168   A7 000473C0 NtAddDriverEntry
        169   A8 000473D0 NtAdjustGroupsToken
        170   A9 00047120 NtAdjustPrivilegesToken
        171   AA 000473E0 NtAlertResumeThread
        172   AB 000473F0 NtAlertThread
        173   AC 00047400 NtAllocateLocallyUniqueId
        174   AD 00047410 NtAllocateUserPhysicalPages
        175   AE 00047420 NtAllocateUuids
        176   AF 00046E90 NtAllocateVirtualMemory
        177   B0 00047430 NtAlpcAcceptConnectPort
        178   B1 00047440 NtAlpcCancelMessage
        179   B2 00047450 NtAlpcConnectPort
        180   B3 00047460 NtAlpcCreatePort
        181   B4 00047470 NtAlpcCreatePortSection
        182   B5 00047480 NtAlpcCreateResourceReserve
        183   B6 00047490 NtAlpcCreateSectionView
        184   B7 000474A0 NtAlpcCreateSecurityContext
        185   B8 000474B0 NtAlpcDeletePortSection
        186   B9 000474C0 NtAlpcDeleteResourceReserve
        187   BA 000474D0 NtAlpcDeleteSectionView
        188   BB 000474E0 NtAlpcDeleteSecurityContext
        189   BC 000474F0 NtAlpcDisconnectPort
        190   BD 00047500 NtAlpcImpersonateClientOfPort
        191   BE 00047510 NtAlpcOpenSenderProcess
        192   BF 00047520 NtAlpcOpenSenderThread
        193   C0 00047530 NtAlpcQueryInformation
        194   C1 00047540 NtAlpcQueryInformationMessage
        195   C2 00047550 NtAlpcRevokeSecurityContext
        196   C3 00047560 NtAlpcSendWaitReceivePort
        197   C4 00047570 NtAlpcSetInformation
        198   C5 000471D0 NtApphelpCacheControl
        199   C6 00047580 NtAreMappedFilesTheSame
        200   C7 00047590 NtAssignProcessToJobObject
        201   C8 00046D60 NtCallbackReturn
        202   C9 000475A0 NtCancelDeviceWakeupRequest
        203   CA 000472E0 NtCancelIoFile
        204   CB 000475B0 NtCancelIoFileEx
        205   CC 000475C0 NtCancelSynchronousIoFile
        206   CD 00047320 NtCancelTimer
        207   CE 000470F0 NtClearEvent
        208   CF 00046E00 NtClose
        209   D0 000470C0 NtCloseObjectAuditAlarm
        210   D1 000475D0 NtCommitComplete
        211   D2 000475E0 NtCommitEnlistment
        212   D3 000475F0 NtCommitTransaction
        213   D4 00047600 NtCompactKeys
        214   D5 00047610 NtCompareTokens
        215   D6 00047620 NtCompleteConnectPort
        216   D7 00047630 NtCompressKey
        217   D8 00047640 NtConnectPort
        218   D9 00047140 NtContinue
        219   DA 00047650 NtCreateDebugObject
        220   DB 00047660 NtCreateDirectoryObject
        221   DC 00047670 NtCreateEnlistment
        222   DD 00047190 NtCreateEvent
        223   DE 00047680 NtCreateEventPair
        224   DF 00047260 NtCreateFile
        225   E0 00047690 NtCreateIoCompletion
        226   E1 000476A0 NtCreateJobObject
        227   E2 000476B0 NtCreateJobSet
        228   E3 00046EE0 NtCreateKey
        229   E4 000476C0 NtCreateKeyTransacted
        230   E5 000476D0 NtCreateKeyedEvent
        231   E6 000476E0 NtCreateMailslotFile
        232   E7 000476F0 NtCreateMutant
        233   E8 00047700 NtCreateNamedPipeFile
        234   E9 00047710 NtCreatePagingFile
        235   EA 00047720 NtCreatePort
        236   EB 00047730 NtCreatePrivateNamespace
        237   EC 00047740 NtCreateProcess
        238   ED 000471E0 NtCreateProcessEx
        239   EE 00047750 NtCreateProfile
        240   EF 00047760 NtCreateResourceManager
        241   F0 000471B0 NtCreateSection
        242   F1 00047770 NtCreateSemaphore
        243   F2 00047780 NtCreateSymbolicLinkObject
        244   F3 000471F0 NtCreateThread
        245   F4 00047790 NtCreateThreadEx
        246   F5 000477A0 NtCreateTimer
        247   F6 000477B0 NtCreateToken
        248   F7 000477C0 NtCreateTransaction
        249   F8 000477D0 NtCreateTransactionManager
        250   F9 000477E0 NtCreateUserProcess
        251   FA 000477F0 NtCreateWaitablePort
        252   FB 00047800 NtCreateWorkerFactory
        253   FC 00047810 NtDebugActiveProcess
        254   FD 00047820 NtDebugContinue
        255   FE 00047050 NtDelayExecution
        256   FF 00047830 NtDeleteAtom
        257  100 00047840 NtDeleteBootEntry
        258  101 00047850 NtDeleteDriverEntry
        259  102 00047860 NtDeleteFile
        260  103 00047870 NtDeleteKey
        261  104 00047880 NtDeleteObjectAuditAlarm
        262  105 00047890 NtDeletePrivateNamespace
        263  106 000478A0 NtDeleteValueKey
        264  107 00046D80 NtDeviceIoControlFile
        265  108 000478B0 NtDisplayString
        266  109 000470D0 NtDuplicateObject
        267  10A 00047130 NtDuplicateToken
        268  10B 000478C0 NtEnumerateBootEntries
        269  10C 000478D0 NtEnumerateDriverEntries
        270  10D 00047030 NtEnumerateKey
        271  10E 000478E0 NtEnumerateSystemEnvironmentValuesEx
        272  10F 000478F0 NtEnumerateTransactionObject
        273  110 00046E40 NtEnumerateValueKey
        274  111 00047900 NtExtendSection
        275  112 00047910 NtFilterToken
        276  113 00046E50 NtFindAtom
        277  114 000471C0 NtFlushBuffersFile
        278  115 00047920 NtFlushInstallUILanguage
        279  116 00047930 NtFlushInstructionCache
        280  117 00047940 NtFlushKey
        281  118 00047950 NtFlushProcessWriteBuffers
        282  119 00047960 NtFlushVirtualMemory
        283  11A 00047970 NtFlushWriteBuffer
        284  11B 00047980 NtFreeUserPhysicalPages
        285  11C 00046EF0 NtFreeVirtualMemory
        286  11D 00047990 NtFreezeRegistry
        287  11E 000479A0 NtFreezeTransactions
        288  11F 000470A0 NtFsControlFile
        289  120 000479B0 NtGetContextThread
        290  121 000479C0 NtGetCurrentProcessorNumber
        291  122 000479D0 NtGetDevicePowerState
        292  123 000479E0 NtGetMUIRegistryInfo
        293  124 000479F0 NtGetNextProcess
        294  125 00047A00 NtGetNextThread
        295  126 00047A10 NtGetNlsSectionPtr
        296  127 00047A20 NtGetNotificationResourceManager
        297  128 00047A30 NtGetPlugPlayEvent
        298  129 000A2780 NtGetTickCount
        299  12A 00047A40 NtGetWriteWatch
        300  12B 00047A50 NtImpersonateAnonymousToken
        301  12C 00046F00 NtImpersonateClientOfPort
        302  12D 00047A60 NtImpersonateThread
        303  12E 00047A70 NtInitializeNlsFiles
        304  12F 00047A80 NtInitializeRegistry
        305  130 00047A90 NtInitiatePowerAction
        306  131 00047200 NtIsProcessInJob
        307  132 00047AA0 NtIsSystemResumeAutomatic
        308  133 00047AB0 NtIsUILanguageComitted
        309  134 00047AC0 NtListenPort
        310  135 00047AD0 NtLoadDriver
        311  136 00047AE0 NtLoadKey
        312  137 00047AF0 NtLoadKey2
        313  138 00047B00 NtLoadKeyEx
        314  139 00047B10 NtLockFile
        315  13A 00047B20 NtLockProductActivationKeys
        316  13B 00047B30 NtLockRegistryKey
        317  13C 00047B40 NtLockVirtualMemory
        318  13D 00047B50 NtMakePermanentObject
        319  13E 00047B60 NtMakeTemporaryObject
        320  13F 00047B70 NtMapCMFModule
        321  140 00047B80 NtMapUserPhysicalPages
        322  141 00046D40 NtMapUserPhysicalPagesScatter
        323  142 00046F90 NtMapViewOfSection
        324  143 00047B90 NtModifyBootEntry
        325  144 00047BA0 NtModifyDriverEntry
        326  145 00047BB0 NtNotifyChangeDirectoryFile
        327  146 00047BC0 NtNotifyChangeKey
        328  147 00047BD0 NtNotifyChangeMultipleKeys
        329  148 00047290 NtOpenDirectoryObject
        330  149 00047BE0 NtOpenEnlistment
        331  14A 00047110 NtOpenEvent
        332  14B 00047BF0 NtOpenEventPair
        333  14C 00047040 NtOpenFile
        334  14D 00047C00 NtOpenIoCompletion
        335  14E 00047C10 NtOpenJobObject
        336  14F 00046E30 NtOpenKey
        337  150 00047C20 NtOpenKeyTransacted
        338  151 00047C30 NtOpenKeyedEvent
        339  152 00047C40 NtOpenMutant
        340  153 00047C50 NtOpenObjectAuditAlarm
        341  154 00047C60 NtOpenPrivateNamespace
        342  155 00046F70 NtOpenProcess
        343  156 00047C70 NtOpenProcessToken
        344  157 00047010 NtOpenProcessTokenEx
        345  158 00047C80 NtOpenResourceManager
        346  159 00047080 NtOpenSection
        347  15A 00047C90 NtOpenSemaphore
        348  15B 00047CA0 NtOpenSession
        349  15C 00047CB0 NtOpenSymbolicLinkObject
        350  15D 00047CC0 NtOpenThread
        351  15E 00046F50 NtOpenThreadToken
        352  15F 00047000 NtOpenThreadTokenEx
        353  160 00047CD0 NtOpenTimer
        354  161 00047CE0 NtOpenTransaction
        355  162 00047CF0 NtOpenTransactionManager
        356  163 00047D00 NtPlugPlayControl
        357  164 00047300 NtPowerInformation
        358  165 00047D10 NtPrePrepareComplete
        359  166 00047D20 NtPrePrepareEnlistment
        360  167 00047D30 NtPrepareComplete
        361  168 00047D40 NtPrepareEnlistment
        362  169 00047D50 NtPrivilegeCheck
        363  16A 00047D60 NtPrivilegeObjectAuditAlarm
        364  16B 00047D70 NtPrivilegedServiceAuditAlarm
        365  16C 00047D80 NtPropagationComplete
        366  16D 00047D90 NtPropagationFailed
        367  16E 00047210 NtProtectVirtualMemory
        368  16F 00047DA0 NtPulseEvent
        369  170 000470E0 NtQueryAttributesFile
        370  171 00047DB0 NtQueryBootEntryOrder
        371  172 00047DC0 NtQueryBootOptions
        372  173 00047DD0 NtQueryDebugFilterState
        373  174 00046E60 NtQueryDefaultLocale
        374  175 00047150 NtQueryDefaultUILanguage
        375  176 00047060 NtQueryDirectoryFile
        376  177 00047DE0 NtQueryDirectoryObject
        377  178 00047DF0 NtQueryDriverEntryOrder
        378  179 00047E00 NtQueryEaFile
        379  17A 00047270 NtQueryEvent
        380  17B 00047E10 NtQueryFullAttributesFile
        381  17C 00047E20 NtQueryInformationAtom
        382  17D 00047E30 NtQueryInformationEnlistment
        383  17E 00046E20 NtQueryInformationFile
        384  17F 00047E40 NtQueryInformationJobObject
        385  180 00047E50 NtQueryInformationPort
        386  181 00046EA0 NtQueryInformationProcess
        387  182 00047E60 NtQueryInformationResourceManager
        388  183 00046F60 NtQueryInformationThread
        389  184 00046F20 NtQueryInformationToken
        390  185 00047E70 NtQueryInformationTransaction
        391  186 00047E80 NtQueryInformationTransactionManager
        392  187 00047E90 NtQueryInformationWorkerFactory
        393  188 00047EA0 NtQueryInstallUILanguage
        394  189 00047EB0 NtQueryIntervalProfile
        395  18A 00047EC0 NtQueryIoCompletion
        396  18B 00046E70 NtQueryKey
        397  18C 00047ED0 NtQueryLicenseValue
        398  18D 00047EE0 NtQueryMultipleValueKey
        399  18E 00047EF0 NtQueryMutant
        400  18F 00046E10 NtQueryObject
        401  190 00047F00 NtQueryOpenSubKeys
        402  191 00047F10 NtQueryOpenSubKeysEx
        403  192 00047020 NtQueryPerformanceCounter
        404  193 00047F20 NtQueryPortInformationProcess
        405  194 00047F30 NtQueryQuotaInformationFile
        406  195 00047220 NtQuerySection
        407  196 00047F40 NtQuerySecurityObject
        408  197 00047F50 NtQuerySemaphore
        409  198 00047F60 NtQuerySymbolicLinkObject
        410  199 00047F70 NtQuerySystemEnvironmentValue
        411  19A 00047F80 NtQuerySystemEnvironmentValueEx
        412  19B 00047070 NtQuerySystemInformation
        413  19C 000472B0 NtQuerySystemTime
        414  19D 00047090 NtQueryTimer
        415  19E 00047F90 NtQueryTimerResolution
        416  19F 00046E80 NtQueryValueKey
        417  1A0 00046F40 NtQueryVirtualMemory
        418  1A1 000471A0 NtQueryVolumeInformationFile
        419  1A2 00047160 NtQueueApcThread
        420  1A3 00047FA0 NtRaiseException
        421  1A4 00047FB0 NtRaiseHardError
        422  1A5 00046D70 NtReadFile
        423  1A6 00046FF0 NtReadFileScatter
        424  1A7 00047FC0 NtReadOnlyEnlistment
        425  1A8 00047250 NtReadRequestData
        426  1A9 00047100 NtReadVirtualMemory
        427  1AA 00047FD0 NtRecoverEnlistment
        428  1AB 00047FE0 NtRecoverResourceManager
        429  1AC 00047FF0 NtRecoverTransactionManager
        430  1AD 00048000 NtRegisterProtocolAddressInformation
        431  1AE 00048010 NtRegisterThreadTerminatePort
        432  1AF 00048020 NtReleaseCMFViewOwnership
        433  1B0 00048030 NtReleaseKeyedEvent
        434  1B1 00046F10 NtReleaseMutant
        435  1B2 00046DB0 NtReleaseSemaphore
        436  1B3 00048040 NtReleaseWorkerFactoryWorker
        437  1B4 00046DA0 NtRemoveIoCompletion
        438  1B5 00048050 NtRemoveIoCompletionEx
        439  1B6 00048060 NtRemoveProcessDebug
        440  1B7 00048070 NtRenameKey
        441  1B8 00048080 NtRenameTransactionManager
        442  1B9 00048090 NtReplaceKey
        443  1BA 000480A0 NtReplacePartitionUnit
        444  1BB 00046DD0 NtReplyPort
        445  1BC 00046DC0 NtReplyWaitReceivePort
        446  1BD 00046FC0 NtReplyWaitReceivePortEx
        447  1BE 000480B0 NtReplyWaitReplyPort
        448  1BF 000480C0 NtRequestDeviceWakeup
        449  1C0 000480D0 NtRequestPort
        450  1C1 00046F30 NtRequestWaitReplyPort
        451  1C2 000480E0 NtRequestWakeupLatency
        452  1C3 000480F0 NtResetEvent
        453  1C4 00048100 NtResetWriteWatch
        454  1C5 00048110 NtRestoreKey
        455  1C6 00048120 NtResumeProcess
        456  1C7 00047230 NtResumeThread
        457  1C8 00048130 NtRollbackComplete
        458  1C9 00048140 NtRollbackEnlistment
        459  1CA 00048150 NtRollbackTransaction
        460  1CB 00048160 NtRollforwardTransactionManager
        461  1CC 00048170 NtSaveKey
        462  1CD 00048180 NtSaveKeyEx
        463  1CE 00048190 NtSaveMergedKeys
        464  1CF 000481A0 NtSecureConnectPort
        465  1D0 000481B0 NtSetBootEntryOrder
        466  1D1 000481C0 NtSetBootOptions
        467  1D2 000481D0 NtSetContextThread
        468  1D3 000481E0 NtSetDebugFilterState
        469  1D4 000481F0 NtSetDefaultHardErrorPort
        470  1D5 00048200 NtSetDefaultLocale
        471  1D6 00048210 NtSetDefaultUILanguage
        472  1D7 00048220 NtSetDriverEntryOrder
        473  1D8 00048230 NtSetEaFile
        474  1D9 00046DF0 NtSetEvent
        475  1DA 00046FE0 NtSetEventBoostPriority
        476  1DB 00048240 NtSetHighEventPair
        477  1DC 00048250 NtSetHighWaitLowEventPair
        478  1DD 00048260 NtSetInformationDebugObject
        479  1DE 00048270 NtSetInformationEnlistment
        480  1DF 00046F80 NtSetInformationFile
        481  1E0 00048280 NtSetInformationJobObject
        482  1E1 00048290 NtSetInformationKey
        483  1E2 000472D0 NtSetInformationObject
        484  1E3 00046ED0 NtSetInformationProcess
        485  1E4 000482A0 NtSetInformationResourceManager
        486  1E5 00046DE0 NtSetInformationThread
        487  1E6 000482B0 NtSetInformationToken
        488  1E7 000482C0 NtSetInformationTransaction
        489  1E8 000482D0 NtSetInformationTransactionManager
        490  1E9 000482E0 NtSetInformationWorkerFactory
        491  1EA 000482F0 NtSetIntervalProfile
        492  1EB 00048300 NtSetIoCompletion
        493  1EC 00048310 NtSetLdtEntries
        494  1ED 00048320 NtSetLowEventPair
        495  1EE 00048330 NtSetLowWaitHighEventPair
        496  1EF 00048340 NtSetQuotaInformationFile
        497  1F0 00048350 NtSetSecurityObject
        498  1F1 00048360 NtSetSystemEnvironmentValue
        499  1F2 00048370 NtSetSystemEnvironmentValueEx
        500  1F3 00048380 NtSetSystemInformation
        501  1F4 00048390 NtSetSystemPowerState
        502  1F5 000483A0 NtSetSystemTime
        503  1F6 000483B0 NtSetThreadExecutionState
        504  1F7 00047330 NtSetTimer
        505  1F8 000483C0 NtSetTimerResolution
        506  1F9 000483D0 NtSetUuidSeed
        507  1FA 00047310 NtSetValueKey
        508  1FB 000483E0 NtSetVolumeInformationFile
        509  1FC 000483F0 NtShutdownSystem
        510  1FD 00048400 NtShutdownWorkerFactory
        511  1FE 00048410 NtSignalAndWaitForSingleObject
        512  1FF 00048420 NtSinglePhaseReject
        513  200 00048430 NtStartProfile
        514  201 00048440 NtStopProfile
        515  202 00048450 NtSuspendProcess
        516  203 00048460 NtSuspendThread
        517  204 00048470 NtSystemDebugControl
        518  205 00048480 NtTerminateJobObject
        519  206 00046FD0 NtTerminateProcess
        520  207 00047240 NtTerminateThread
        521  208 00048490 NtTestAlert
        522  209 000484A0 NtThawRegistry
        523  20A 000484B0 NtThawTransactions
        524  20B 000484C0 NtTraceControl
        525  20C 000472F0 NtTraceEvent
        526  20D 000484D0 NtTranslateFilePath
        527  20E 000484E0 NtUnloadDriver
        528  20F 000484F0 NtUnloadKey
        529  210 00048500 NtUnloadKey2
        530  211 00048510 NtUnloadKeyEx
        531  212 00048520 NtUnlockFile
        532  213 00048530 NtUnlockVirtualMemory
        533  214 00046FB0 NtUnmapViewOfSection
        534  215 00048540 NtVdmControl
        535  216 00048550 NtWaitForDebugEvent
        536  217 00048560 NtWaitForKeyedEvent
        537  218 000472C0 NtWaitForMultipleObjects
        538  219 00046EB0 NtWaitForMultipleObjects32
        539  21A 00046D50 NtWaitForSingleObject
        540  21B 00048570 NtWaitForWorkViaWorkerFactory
        541  21C 00048580 NtWaitHighEventPair
        542  21D 00048590 NtWaitLowEventPair
        543  21E 000485A0 NtWorkerFactoryWorkerReady
        544  21F 00046D90 NtWriteFile
        545  220 00046EC0 NtWriteFileGather
        546  221 00047280 NtWriteRequestData
        547  222 000470B0 NtWriteVirtualMemory
        548  223 00047170 NtYieldExecution
        549  224 000164C0 NtdllDefWindowProc_A
        550  225 0003183C NtdllDefWindowProc_W
        551  226 00078244 NtdllDialogWndProc_A
        552  227 00078254 NtdllDialogWndProc_W
        553  228 00099AF0 PfxFindPrefix
        554  229 00099CE0 PfxInitialize
        555  22A 00099BC0 PfxInsertPrefix
        556  22B 000A26D0 PfxRemovePrefix
        557  22C 0000A9F0 RtlAbortRXact
        558  22D 0001D5C0 RtlAbsoluteToSelfRelativeSD
        559  22E 00027660 RtlAcquirePebLock
        560  22F 000C9380 RtlAcquirePrivilege
        561  230 000150D0 RtlAcquireResourceExclusive
        562  231 00011690 RtlAcquireResourceShared
        563  232 00025500 RtlAcquireSRWLockExclusive
        564  233 000259D0 RtlAcquireSRWLockShared
        565  234 0001E120 RtlActivateActivationContext
        566  235 0001DBF0 RtlActivateActivationContextEx
        567  236 00048BF0 RtlActivateActivationContextUnsafeFast
        568  237 0002ECF0 RtlAddAccessAllowedAce
        569  238 000163B0 RtlAddAccessAllowedAceEx
        570  239 000A68C0 RtlAddAccessAllowedObjectAce
        571  23A 00003AD0 RtlAddAccessDeniedAce
        572  23B 000A69A0 RtlAddAccessDeniedAceEx
        573  23C 000A6860 RtlAddAccessDeniedObjectAce
        574  23D 00010080 RtlAddAce
        575  23E 000CA590 RtlAddActionToRXact
        576  23F 0000C710 RtlAddAtomToAtomTable
        577  240 000C4E60 RtlAddAttributeActionToRXact
        578  241 000A6960 RtlAddAuditAccessAce
        579  242 000A6920 RtlAddAuditAccessAceEx
        580  243 000A67D0 RtlAddAuditAccessObjectAce
        581  244 000A1DC0 RtlAddCompoundAce
        582  245 000C46F0 RtlAddFunctionTable
        583  246 0000D710 RtlAddMandatoryAce
        584  247 00026AA0 RtlAddRefActivationContext
        585  248 00003D20 RtlAddRefMemoryStream
        586  249 000C4510 RtlAddSIDToBoundaryDescriptor
        587  24A 000CAB90 RtlAddVectoredContinueHandler
        588  24B 000CAB80 RtlAddVectoredExceptionHandler
        589  24C 0003BA50 RtlAddressInSectionTable
        590  24D 0000DFD0 RtlAdjustPrivilege
